City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
530,Moussoro,13.6408,16.4901,63.37,28,0,14.25,TD,2021-01-21 22:11:01,clear sky
531,Auki,-8.7676,160.7034,82.6,65,72,6.26,SB,2021-01-21 22:15:11,broken clouds
532,Los Naranjos,14.9,-88.05,82.4,69,40,13.8,HN,2021-01-21 22:15:38,light rain
533,Elmadag,39.9208,33.2308,27.0,79,0,1.77,TR,2021-01-21 22:13:28,clear sky
534,Alice Springs,-23.7,133.8833,86.0,12,96,6.91,AU,2021-01-21 22:15:38,overcast clouds
535,Asau,46.4333,26.4,35.01,65,78,5.5,RO,2021-01-21 22:15:38,broken clouds
536,Talnakh,69.4865,88.3972,-41.13,78,10,3.33,RU,2021-01-21 22:15:38,clear sky
537,Ca Mau,9.1769,105.15,72.91,79,85,3.38,VN,2021-01-21 22:15:38,overcast clouds
538,Zhigansk,66.7697,123.3711,-39.75,80,100,5.55,RU,2021-01-21 22:15:38,overcast clouds
539,Agadez,19.75,10.25,58.86,33,0,7.96,NE,2021-01-21 22:15:39,clear sky
540,Tarija,-21.5355,-64.7296,73.4,43,40,9.22,BO,2021-01-21 22:14:26,light rain
541,Alta Floresta,-9.8756,-56.0861,74.61,95,100,4.12,BR,2021-01-21 22:15:39,light rain
542,Taiobeiras,-15.8078,-42.2331,70.54,69,91,5.35,BR,2021-01-21 22:15:39,overcast clouds
543,Aksu,41.1231,80.2644,20.84,85,99,2.62,CN,2021-01-21 22:15:39,overcast clouds
544,Blagoyevo,63.3667,47.9167,-13.02,89,90,3.87,RU,2021-01-21 22:15:39,overcast clouds
545,Road Town,18.4167,-64.6167,78.8,73,20,4.61,VG,2021-01-21 22:13:34,few clouds
546,Pervomayskaya,43.4033,45.5261,21.2,86,0,2.24,RU,2021-01-21 22:15:39,clear sky
547,Ende,-8.8432,121.6623,78.8,77,100,4.23,ID,2021-01-21 22:15:40,overcast clouds
548,Broken Hill,-31.95,141.4333,71.6,20,0,5.75,AU,2021-01-21 22:15:40,clear sky
549,Mendeleyevo,56.0333,37.2167,15.8,79,90,4.47,RU,2021-01-21 22:15:40,snow
550,Cucutilla,7.5394,-72.7724,82.4,65,40,9.22,CO,2021-01-21 22:15:40,light rain
551,Atascocita,29.9988,-95.1766,66.99,94,90,3.8,US,2021-01-21 22:12:46,mist
552,Sinnamary,5.3833,-52.95,76.68,88,100,12.03,GF,2021-01-21 22:15:40,overcast clouds
553,Van Buren,35.4368,-94.3483,53.01,71,1,4.61,US,2021-01-21 22:13:31,clear sky
554,Machico,32.7,-16.7667,64.4,82,20,3.44,PT,2021-01-21 22:15:40,few clouds
555,Tahoua,14.8888,5.2692,68.0,19,0,6.91,NE,2021-01-21 22:15:40,dust
556,Lloydminster,53.2835,-110.0016,21.2,86,90,10.36,CA,2021-01-21 22:14:57,overcast clouds
557,Henties Bay,-22.116,14.2845,70.0,85,46,3.71,NA,2021-01-21 22:15:41,scattered clouds
558,Mairana,-18.1167,-63.9333,68.56,57,14,3.36,BO,2021-01-21 22:15:41,few clouds
559,Omis,43.4447,16.6886,55.4,82,75,14.97,HR,2021-01-21 22:15:41,light rain
560,Dogondoutchi,13.6393,4.0287,69.73,21,0,11.59,NE,2021-01-21 22:15:41,clear sky
561,Puerto Leguizamo,-0.1934,-74.7819,80.87,80,6,2.19,CO,2021-01-21 22:15:41,clear sky
562,Mahanoro,-19.9,48.8,78.71,91,100,6.51,MG,2021-01-21 22:15:41,overcast clouds
563,Beatrice,40.2681,-96.747,48.2,40,1,14.97,US,2021-01-21 22:15:41,clear sky
564,Ondjiva,-17.0667,15.7333,67.95,74,100,5.03,AO,2021-01-21 22:15:42,overcast clouds
565,Takab,36.4009,47.1133,9.3,87,46,2.46,IR,2021-01-21 22:15:42,scattered clouds
566,Baherden,38.4362,57.4316,28.56,96,94,8.93,TM,2021-01-21 22:15:42,overcast clouds
567,Meulaboh,4.1363,96.1285,75.29,88,98,3.74,ID,2021-01-21 22:15:42,overcast clouds
568,Ust-Nera,64.5667,143.2,-30.19,75,53,2.3,RU,2021-01-21 22:15:42,broken clouds
569,Indianola,41.3581,-93.5574,39.99,52,20,19.57,US,2021-01-21 22:15:42,few clouds
570,El Cairo,4.7591,-76.2223,77.0,65,40,6.91,CO,2021-01-21 22:15:42,scattered clouds
571,Hervey Bay,-25.2986,152.8535,75.0,74,5,3.0,AU,2021-01-21 22:15:42,clear sky
572,Shihezi,44.3,86.0333,7.03,91,62,1.5,CN,2021-01-21 23:22:45,broken clouds
573,Moletai,55.2333,25.4167,34.0,93,0,13.8,LT,2021-01-21 23:22:45,clear sky
574,Paracuru,-3.41,-39.0306,81.0,76,61,17.0,BR,2021-01-21 23:22:45,broken clouds
575,Pacific Grove,36.6177,-121.9166,57.0,71,1,8.05,US,2021-01-21 23:18:02,clear sky
576,Cascais,38.6979,-9.4215,59.0,100,95,20.38,PT,2021-01-21 23:22:45,overcast clouds
577,Edson,53.5835,-116.4356,26.6,59,90,9.22,CA,2021-01-21 23:22:45,overcast clouds
578,Okoneshnikovo,54.8377,75.0834,-15.45,89,65,9.06,RU,2021-01-21 23:22:46,broken clouds
579,Garowe,8.4054,48.4845,69.21,79,11,12.12,SO,2021-01-21 23:22:46,few clouds
580,Shingu,33.7333,135.9833,53.6,94,75,2.3,JP,2021-01-21 23:22:46,broken clouds
581,Bodo,67.28,14.405,21.2,58,75,37.98,NO,2021-01-21 23:22:46,light snow
582,Mattru,7.6244,-11.8332,74.93,89,40,2.17,SL,2021-01-21 23:22:46,scattered clouds
583,Santa Cruz,-17.8,-63.1667,87.8,40,20,5.75,BO,2021-01-21 23:22:46,few clouds
584,Pangkalanbuun,-2.6833,111.6167,73.13,97,73,2.37,ID,2021-01-21 23:19:06,broken clouds
585,Fortuna,40.5982,-124.1573,59.0,71,20,6.11,US,2021-01-21 23:22:46,few clouds
586,Ginda,30.6945,78.4932,45.86,37,2,5.57,IN,2021-01-21 23:22:46,clear sky
587,Ahuimanu,21.4447,-157.8378,82.4,61,75,10.36,US,2021-01-21 23:22:47,broken clouds
588,Nanga Eboko,4.6833,12.3667,66.63,37,2,1.68,CM,2021-01-21 23:22:47,clear sky
589,Atambua,-9.1061,124.8925,77.05,83,97,1.5,ID,2021-01-21 23:22:47,overcast clouds
590,Pyay,18.8167,95.2167,63.07,78,21,1.63,MM,2021-01-21 23:21:02,few clouds
591,Damara,4.9608,18.7035,82.4,69,4,1.7,CF,2021-01-21 23:22:47,clear sky
592,Filingue,14.3521,3.3168,69.3,21,0,12.75,NE,2021-01-21 23:22:47,clear sky
593,Mlonggo,-6.5333,110.7,76.17,91,100,9.24,ID,2021-01-21 23:22:47,overcast clouds
594,Beloha,-25.1667,45.05,78.91,85,41,7.96,MG,2021-01-21 23:22:47,light rain
595,Maarianhamina,60.0973,19.9348,39.2,87,0,13.8,AX,2021-01-21 23:22:47,clear sky
596,Deputatskiy,69.3,139.9,-32.66,84,100,3.87,RU,2021-01-21 23:22:47,overcast clouds
597,Rocha,-34.4833,-54.3333,69.12,79,0,8.72,UY,2021-01-21 23:22:47,clear sky
598,Mount Isa,-20.7333,139.5,84.2,61,41,11.5,AU,2021-01-21 23:22:48,scattered clouds
599,Forbes,-33.3833,148.0167,84.0,38,0,1.99,AU,2021-01-21 23:22:48,clear sky
600,Muli,2.9167,73.5667,82.38,66,52,7.05,MV,2021-01-21 23:22:48,broken clouds
601,Ust-Tarka,55.5672,75.705,-13.99,89,93,8.66,RU,2021-01-21 23:22:48,overcast clouds
602,Adre,13.4667,22.2,59.14,31,5,17.69,TD,2021-01-21 23:22:48,clear sky
603,Galeana,24.8333,-100.0667,67.84,52,35,2.39,MX,2021-01-21 23:22:48,scattered clouds
604,Acapulco,16.8634,-99.8901,84.2,70,1,8.05,MX,2021-01-21 23:18:41,clear sky
605,Shache,38.4167,77.2406,19.99,91,3,2.06,CN,2021-01-21 23:22:48,clear sky
606,Marawi,7.9986,124.2928,75.0,92,98,4.0,PH,2021-01-21 23:22:48,overcast clouds
607,Esfarayen,37.0765,57.5101,19.4,79,90,6.38,IR,2021-01-21 23:22:48,light snow
608,Kanchanaburi,14.6333,99.1,66.13,63,0,2.26,TH,2021-01-21 23:22:49,clear sky
609,Port-Cartier,50.0334,-66.8654,12.2,57,63,6.91,CA,2021-01-21 23:22:49,broken clouds
610,Oranjemund,-28.55,16.4333,67.87,76,56,2.98,NA,2021-01-21 23:22:49,broken clouds
611,Mandali,33.7499,45.5541,43.77,60,0,11.5,IQ,2021-01-21 23:22:49,clear sky
612,Fairbanks,64.8378,-147.7164,6.8,78,20,3.44,US,2021-01-21 23:22:49,few clouds
613,Ovalle,-30.5983,-71.2003,74.84,43,4,5.95,CL,2021-01-21 23:22:50,clear sky
614,Quelimane,-17.8786,36.8883,77.0,88,75,16.11,MZ,2021-01-21 23:22:50,moderate rain
615,Tiznit,29.5833,-9.5,54.72,73,0,1.16,MA,2021-01-21 23:22:50,clear sky
616,Saint Pete Beach,27.7253,-82.7412,66.0,68,1,6.91,US,2021-01-21 23:20:33,clear sky
617,Zhezkazgan,47.8043,67.7144,0.03,89,100,9.71,KZ,2021-01-21 23:22:50,overcast clouds
618,Teguise,29.0605,-13.564,62.6,82,20,5.75,ES,2021-01-21 23:18:12,few clouds
619,Marystown,47.1666,-55.1483,25.68,97,100,21.07,CA,2021-01-21 23:22:51,snow
620,Kaniama,-7.5667,24.1833,66.33,96,100,3.33,CD,2021-01-21 23:22:51,overcast clouds
621,Waingapu,-9.6567,120.2641,79.74,76,93,5.79,ID,2021-01-21 23:22:51,overcast clouds
622,Ha Tinh,18.3333,105.9,63.91,91,96,2.48,VN,2021-01-21 23:22:51,overcast clouds
623,Hualmay,-11.0964,-77.6139,73.0,74,39,10.38,PE,2021-01-21 23:22:51,scattered clouds
624,Toora-Khem,52.4675,96.11,2.16,91,97,1.66,RU,2021-01-21 23:22:51,overcast clouds
625,Vila,42.0304,-8.1588,51.01,94,100,35.99,PT,2021-01-21 23:22:51,overcast clouds
626,Namibe,-15.1961,12.1522,73.36,76,100,7.81,AO,2021-01-21 23:22:52,overcast clouds
627,Mahibadhoo,3.7833,72.9667,82.4,65,61,5.97,MV,2021-01-21 23:22:52,broken clouds
628,Dabaca,46.9833,23.6667,27.0,100,75,2.3,RO,2021-01-21 23:22:52,fog
629,Inhambane,-23.865,35.3833,74.26,82,18,9.82,MZ,2021-01-21 23:22:52,few clouds
630,Minbu,20.1833,94.8833,62.08,77,1,5.55,MM,2021-01-21 23:22:52,clear sky
631,Kultayevo,57.8943,55.9392,-5.8,84,75,4.47,RU,2021-01-21 23:22:52,light snow
632,Namatanai,-3.6667,152.4333,82.96,60,89,7.31,PG,2021-01-21 23:22:52,overcast clouds
633,Charagua,-19.8,-63.2167,80.6,47,13,4.29,BO,2021-01-21 23:22:52,few clouds
634,Butajira,8.1167,38.3667,57.33,36,22,7.67,ET,2021-01-21 23:22:52,few clouds
635,Gaoua,10.2992,-3.2508,73.47,19,0,6.55,BF,2021-01-21 23:22:53,clear sky
636,Kovur,14.4833,79.9833,72.07,96,14,6.02,IN,2021-01-21 23:22:53,few clouds
637,Vaitape,-16.5167,-151.75,81.46,74,8,14.88,PF,2021-01-21 23:22:53,clear sky
638,Bud,39.447,-86.1758,44.6,42,1,8.05,US,2021-01-21 23:22:53,clear sky
639,Praia Da Vitoria,38.7333,-27.0667,62.6,94,20,6.17,PT,2021-01-21 23:22:53,few clouds
640,Simao,22.7886,100.9748,46.87,80,12,1.23,CN,2021-01-21 23:22:53,few clouds
641,Howard Springs,-12.497,131.047,86.0,79,75,8.05,AU,2021-01-21 23:22:53,light rain
642,Qui Nhon,13.7667,109.2333,69.21,87,99,8.97,VN,2021-01-21 23:22:53,overcast clouds
643,Paamiut,61.994,-49.6678,24.66,86,0,8.23,GL,2021-01-21 23:22:53,clear sky
644,Rincon,32.296,-81.2354,62.6,72,90,11.5,US,2021-01-21 23:22:53,overcast clouds
645,Cockburn Town,21.4612,-71.1419,75.2,73,40,8.05,TC,2021-01-21 23:22:54,scattered clouds
646,Evanston,42.0411,-87.6901,37.99,60,20,13.8,US,2021-01-21 23:22:54,few clouds
647,Independence,39.0911,-94.4155,55.4,28,1,3.44,US,2021-01-21 23:22:54,clear sky
648,Shahr-E Babak,30.1165,55.1186,33.6,75,56,9.13,IR,2021-01-21 23:22:54,broken clouds
649,Tanete,-3.9443,119.7848,77.97,82,34,1.23,ID,2021-01-21 23:22:54,scattered clouds
650,Mingaora,34.7758,72.3625,46.08,38,79,5.88,PK,2021-01-21 23:22:54,broken clouds
651,Amherst Center,42.3754,-72.5192,28.99,76,65,4.27,US,2021-01-21 23:22:54,broken clouds
652,Erenhot,43.6475,111.9767,6.96,88,0,5.39,CN,2021-01-21 23:22:54,clear sky
653,Amursk,50.2261,136.8994,-11.9,89,94,4.83,RU,2021-01-21 23:22:54,overcast clouds
654,Buraydah,26.326,43.975,42.8,65,0,4.61,SA,2021-01-21 23:22:55,clear sky
655,Jutiapa,14.2833,-89.9,84.2,45,0,8.05,GT,2021-01-21 23:22:55,clear sky
656,Houma,29.5958,-90.7195,70.0,78,90,9.22,US,2021-01-21 23:22:55,overcast clouds
657,Hobyo,5.3505,48.5268,78.48,82,89,19.91,SO,2021-01-21 23:22:55,light rain
658,Yerbogachen,61.2767,108.0108,-44.81,78,48,3.27,RU,2021-01-21 23:22:55,scattered clouds
659,Fereydun Kenar,36.6864,52.5225,33.8,100,75,2.3,IR,2021-01-21 23:22:55,broken clouds
660,Shadrinsk,56.0852,63.6335,-6.16,91,79,6.22,RU,2021-01-21 23:22:55,broken clouds
661,Agnibilekrou,7.1344,-3.2047,73.89,66,1,2.68,CI,2021-01-21 23:22:55,clear sky
662,Alexander City,32.944,-85.9539,57.2,100,90,5.44,US,2021-01-21 23:22:55,overcast clouds
663,Pionerskiy,54.9508,20.2275,39.2,81,0,11.18,RU,2021-01-21 23:22:56,clear sky
664,Fukue,32.6881,128.8419,55.4,94,75,3.44,JP,2021-01-21 23:22:56,broken clouds
665,Kashi,39.4547,75.9797,21.2,73,20,6.71,CN,2021-01-21 23:22:56,few clouds
666,Tabora,-5.0167,32.8,65.32,93,100,3.0,TZ,2021-01-21 23:22:56,overcast clouds
667,Guerrero Negro,27.9769,-114.0611,66.83,52,18,9.55,MX,2021-01-21 23:22:56,few clouds
668,Kushima,31.4583,131.2333,53.6,94,40,2.3,JP,2021-01-21 23:22:56,scattered clouds
669,Padang,-0.9492,100.3543,76.62,71,100,4.07,ID,2021-01-21 23:22:56,overcast clouds
670,Batagay-Alyta,67.8006,130.4114,-25.74,84,100,1.68,RU,2021-01-21 23:22:56,overcast clouds
671,Karatau,43.1667,70.4667,25.93,97,100,18.86,KZ,2021-01-21 23:22:56,snow
672,Aguie,13.506,7.7786,63.16,27,0,12.26,NE,2021-01-21 23:22:09,clear sky
673,Valenca,-13.3703,-39.0731,73.02,88,95,3.33,BR,2021-01-21 23:22:57,overcast clouds
674,Petropavlovsk-Kamchatskiy,53.0452,158.6483,3.2,72,43,11.18,RU,2021-01-21 23:22:57,scattered clouds
675,Roswell,34.0232,-84.3616,48.99,93,90,6.91,US,2021-01-21 23:20:13,overcast clouds
676,Hami,42.8,93.45,19.96,80,35,3.71,CN,2021-01-21 23:22:57,scattered clouds
677,Abha,18.2164,42.5053,53.6,32,19,6.91,SA,2021-01-21 23:22:57,dust
678,Foumban,5.7291,10.9001,62.69,34,83,3.24,CM,2021-01-21 23:22:57,broken clouds
679,Alexandria,31.2156,29.9553,55.4,62,40,4.61,EG,2021-01-21 23:22:57,scattered clouds
680,Kamaishi,39.2667,141.8833,32.0,93,75,2.3,JP,2021-01-21 23:22:57,mist
681,Antalaha,-14.9003,50.2788,76.95,91,100,3.29,MG,2021-01-21 23:22:57,light rain
682,Ashqelon,31.6693,34.5715,46.99,76,0,6.91,IL,2021-01-21 23:22:57,clear sky
683,Prince Rupert,54.3161,-130.3201,35.6,86,1,2.3,CA,2021-01-21 23:20:08,clear sky
684,Evensk,61.95,159.2333,-3.68,80,99,1.14,RU,2021-01-21 23:22:58,overcast clouds
685,Eyl,7.9803,49.8164,75.04,78,46,17.45,SO,2021-01-21 23:22:58,scattered clouds
686,Lethem,3.3803,-59.7968,83.32,59,26,9.69,GY,2021-01-21 23:22:58,scattered clouds
687,Stornoway,58.2093,-6.3865,39.2,81,75,25.32,GB,2021-01-21 23:22:58,broken clouds
688,Dakar,14.6937,-17.4441,66.2,77,95,9.22,SN,2021-01-21 23:22:58,overcast clouds
689,Dargaville,-35.9333,173.8833,67.46,55,42,10.11,NZ,2021-01-21 23:22:58,scattered clouds
690,Chimbote,-9.0853,-78.5783,72.45,76,77,11.1,PE,2021-01-21 23:22:58,broken clouds
691,Akdepe,42.0551,59.3788,10.4,85,0,11.5,TM,2021-01-21 23:22:59,clear sky
692,Flin Flon,54.7682,-101.865,5.0,78,75,5.75,CA,2021-01-21 23:22:59,light snow
693,Ancud,-41.8697,-73.8203,73.0,68,0,6.91,CL,2021-01-21 23:22:59,clear sky
694,Arman,59.7,150.1667,-10.48,74,48,6.15,RU,2021-01-21 23:22:59,scattered clouds
695,Morondava,-20.2833,44.2833,83.41,70,100,11.43,MG,2021-01-21 23:22:59,overcast clouds
696,Whitehorse,60.7161,-135.0538,14.0,92,20,9.22,CA,2021-01-21 23:22:59,few clouds
697,Lalmohan,22.3384,90.7419,65.64,64,67,7.47,BD,2021-01-21 23:22:59,broken clouds
698,Smolenka,52.1352,113.4974,-11.2,77,98,2.13,RU,2021-01-21 23:22:59,overcast clouds
699,Yinchuan,38.4681,106.2731,24.35,71,19,2.06,CN,2021-01-21 23:23:00,few clouds
700,Ayios Nikolaos,38.4167,23.65,53.01,72,26,3.33,GR,2021-01-21 23:23:00,scattered clouds
701,Kenai,60.5544,-151.2583,33.8,86,90,8.05,US,2021-01-21 23:23:00,overcast clouds
702,Albenga,44.0529,8.216,50.0,95,100,0.85,IT,2021-01-21 23:23:01,moderate rain
703,Jieshi,22.8134,115.8257,64.99,80,92,2.93,CN,2021-01-21 23:23:01,overcast clouds
704,Aksha,50.2814,113.2867,0.48,87,95,1.61,RU,2021-01-21 23:23:01,overcast clouds
705,Camacha,33.0833,-16.3333,64.4,94,75,11.5,PT,2021-01-21 23:23:01,fog
706,Kindu,-2.95,25.95,68.56,91,100,3.02,CD,2021-01-21 23:23:01,light rain
707,Chenzhou,25.8,113.0333,51.39,87,97,4.16,CN,2021-01-21 23:23:02,overcast clouds
708,Kloulklubed,7.0419,134.2556,82.4,89,90,5.75,PW,2021-01-21 23:23:02,light rain
709,Tual,-5.6667,132.75,83.66,72,89,2.62,ID,2021-01-21 23:23:02,overcast clouds
710,Kitimat,54.0524,-128.6534,33.01,75,100,4.21,CA,2021-01-21 23:21:34,overcast clouds
711,Westport,41.1415,-73.3579,37.99,52,1,8.03,US,2021-01-21 23:23:02,clear sky
712,Bardiyah,31.7561,25.0865,53.1,60,1,4.79,LY,2021-01-21 23:23:02,clear sky
713,Taperoa,-7.2075,-36.8267,77.07,59,92,16.55,BR,2021-01-21 23:22:38,overcast clouds
714,Houston,29.7633,-95.3633,69.01,100,90,8.05,US,2021-01-21 23:21:57,light rain
715,Ayorou,14.7308,0.9174,68.83,20,0,10.58,NE,2021-01-21 23:23:02,clear sky
716,Boyuibe,-20.4167,-63.2833,80.6,47,10,4.61,BO,2021-01-21 23:23:02,clear sky
717,Sabha,27.0377,14.4283,49.44,45,0,9.19,LY,2021-01-21 23:23:03,clear sky
718,Prainha,-1.8,-53.48,76.73,80,77,2.48,BR,2021-01-21 23:23:03,light rain
719,Tupik,54.4253,119.9327,-29.22,82,11,0.72,RU,2021-01-21 23:23:03,few clouds
720,Ust-Ordynskiy,52.805,104.7508,5.0,85,0,8.95,RU,2021-01-21 23:23:03,clear sky
721,Iisalmi,63.5592,27.1907,12.2,85,90,16.11,FI,2021-01-21 23:23:03,snow
722,Puerto Escondido,15.85,-97.0667,84.2,70,20,5.75,MX,2021-01-21 23:23:03,few clouds
723,Bonthe,7.5264,-12.505,78.21,84,8,7.11,SL,2021-01-21 23:23:03,clear sky
724,Baculin,7.4525,126.5842,78.15,78,96,4.23,PH,2021-01-21 23:23:03,overcast clouds
725,Xinxiang,35.3089,113.8672,36.16,73,100,6.53,CN,2021-01-21 23:23:03,overcast clouds
726,Bilibino,68.0546,166.4372,-20.81,82,95,3.85,RU,2021-01-21 23:23:03,overcast clouds
727,Linhares,-19.3911,-40.0722,73.0,80,3,3.47,BR,2021-01-21 23:20:08,clear sky
728,Limbang,4.75,115.0,75.2,88,75,2.3,MY,2021-01-21 23:23:04,broken clouds
729,Gryazovets,58.88,40.2525,-2.07,93,100,4.43,RU,2021-01-21 23:23:04,light snow
730,Myitkyina,25.3833,97.4,51.49,93,14,3.24,MM,2021-01-21 23:18:10,few clouds
731,Kropotkin,45.4375,40.5756,27.14,96,78,8.14,RU,2021-01-21 23:23:04,light snow
732,Bilma,18.6853,12.9164,61.48,29,0,7.72,NE,2021-01-21 23:23:04,clear sky
733,Patti,31.2808,74.8572,44.6,81,40,3.44,IN,2021-01-21 23:23:04,mist
734,Mpika,-11.8343,31.4529,61.95,98,100,6.13,ZM,2021-01-21 23:23:04,light rain
735,Cerritos,33.8583,-118.0648,71.6,35,1,8.05,US,2021-01-21 23:18:13,clear sky
736,Felsopakony,47.3433,19.237,44.6,76,20,10.36,HU,2021-01-21 23:23:04,few clouds
737,Macusani,-14.0833,-70.4333,40.39,80,98,5.26,PE,2021-01-21 23:23:05,overcast clouds
738,Rawson,-43.3002,-65.1023,80.44,37,26,14.9,AR,2021-01-21 23:23:05,scattered clouds
739,Fort Nelson,58.8053,-122.7002,23.0,74,40,0.38,CA,2021-01-21 23:23:05,scattered clouds
740,Jiangyou,31.7667,104.7167,43.34,78,100,0.76,CN,2021-01-21 23:23:05,overcast clouds
741,Flinders,-34.5833,150.8552,77.0,71,2,8.01,AU,2021-01-21 23:23:05,clear sky
